kod,year_month,total_sales,balance
ЦБ014684,2024-04,1.0,3.0
ЦБ014684,2024-05,1.0,3.0
ЦБ014686,2022-01,2.0,1.0
ЦБ014686,2022-03,1.0,1.0
ЦБ014686,2023-03,1.0,2.0
ЦБ014686,2024-05,1.0,2.0
ЦБ014688,2022-04,2.0,16.0
ЦБ014688,2022-05,1.0,15.0
ЦБ014688,2022-06,2.0,14.0
ЦБ014688,2022-07,1.0,13.0
ЦБ014688,2022-08,1.0,13.0
ЦБ014688,2023-05,2.0,10.0
ЦБ014688,2023-06,1.0,10.0
ЦБ014688,2023-10,2.0,108.0
ЦБ014688,2023-12,1.0,57.0
ЦБ014688,2024-03,2.0,54.0
ЦБ014688,2024-04,1.0,52.0
ЦБ014688,2024-05,2.0,51.0
ЦБ014699,2022-01,3.0,7.0
ЦБ014699,2022-02,1.0,6.0
ЦБ014699,2022-03,1.0,5.0
ЦБ014699,2022-04,1.0,4.0
ЦБ014699,2022-05,1.0,8.0
ЦБ014699,2022-06,1.0,12.0
ЦБ014699,2022-07,1.0,3.0
ЦБ014699,2022-08,4.0,7.0
ЦБ014699,2022-09,1.0,11.0
ЦБ014699,2022-10,1.0,5.0
ЦБ014699,2022-11,4.0,8.0
ЦБ014699,2023-01,1.0,4.0
ЦБ014699,2023-03,2.0,3.0
ЦБ014699,2023-04,1.0,4.0
ЦБ014699,2023-05,1.0,3.0
ЦБ014699,2023-08,2.0,4.0
ЦБ014699,2023-09,2.0,6.0
ЦБ014699,2023-11,3.0,7.0
ЦБ014699,2024-03,4.0,4.0
ЦБ014699,2024-04,2.0,11.0
ЦБ014699,2024-05,4.0,10.0
ЦБ014699,2024-07,2.0,2.0
ЦБ014701,2022-02,1.0,0.0
ЦБ014714,2022-04,1.0,1.0
ЦБ014714,2022-07,1.0,2.0
ЦБ014714,2022-08,1.0,2.0
ЦБ014714,2022-11,3.0,4.0
ЦБ014714,2022-12,1.0,3.0
ЦБ014714,2023-01,1.0,2.0
ЦБ014714,2023-02,2.0,4.0
ЦБ014717,2022-06,1.0,1.0
ЦБ014717,2023-04,1.0,1.0
ЦБ014722,2024-05,1.0,2.0
ЦБ014756,2022-05,1.0,4.0
ЦБ014756,2022-10,1.0,3.0
ЦБ014766,2022-04,1.0,24.0
ЦБ014766,2022-05,1.0,24.0
ЦБ014766,2022-11,2.0,22.0
ЦБ014779,2022-01,3.0,22.0
ЦБ014779,2022-03,2.0,10.0
ЦБ014779,2022-05,3.0,4.0
ЦБ014779,2022-06,3.0,2.0
ЦБ014779,2022-07,2.0,0.0
ЦБ014779,2022-08,2.0,0.0
ЦБ014783,2023-08,2.0,0.0
ЦБ014793,2024-05,1.0,5.0
ЦБ014814,2023-07,1.0,0.0
ЦБ014815,2022-04,1.0,0.0
ЦБ014818,2024-05,2.0,2.0
ЦБ014822,2023-11,1.0,0.0
ЦБ014828,2022-01,1.0,2.0
ЦБ014828,2022-03,1.0,2.0
ЦБ014828,2022-04,1.0,4.0
ЦБ014828,2023-06,3.0,3.0
ЦБ014828,2023-08,1.0,0.0
ЦБ014828,2024-05,1.0,3.0
ЦБ014839,2022-01,2.0,21.0
ЦБ014839,2022-02,4.0,138.0
ЦБ014839,2022-03,3.0,253.0
ЦБ014839,2022-04,5.0,127.0
ЦБ014839,2022-05,6.0,123.0
ЦБ014839,2022-06,4.0,117.0
ЦБ014839,2022-07,6.0,113.0
ЦБ014839,2022-08,4.0,106.0
ЦБ014839,2022-09,7.0,98.0
ЦБ014839,2022-10,8.0,94.0
ЦБ014839,2022-11,3.0,93.0
ЦБ014839,2022-12,2.0,89.0
ЦБ014839,2023-01,4.0,85.0
ЦБ014839,2023-02,4.0,72.0
ЦБ014839,2023-03,13.0,68.0
ЦБ014839,2023-04,4.0,65.0
ЦБ014839,2023-05,2.0,60.0
ЦБ014839,2023-06,5.0,57.0
ЦБ014839,2023-07,3.0,52.0
ЦБ014839,2023-08,5.0,49.0
ЦБ014839,2023-09,3.0,47.0
ЦБ014839,2023-10,2.0,43.0
ЦБ014839,2023-11,4.0,42.0
ЦБ014839,2023-12,1.0,38.0
ЦБ014839,2024-01,4.0,32.0
ЦБ014839,2024-02,6.0,24.0
ЦБ014839,2024-03,8.0,8.0
ЦБ014839,2024-04,16.0,50.0
ЦБ014839,2024-05,8.0,94.0
ЦБ014839,2024-06,6.0,42.0
ЦБ014839,2024-07,2.0,42.0
ЦБ014840,2022-01,3.0,9.0
ЦБ014840,2022-03,3.0,6.0
ЦБ014840,2022-04,2.0,2.0
ЦБ014840,2022-05,4.0,5.0
ЦБ014840,2022-06,6.0,15.0
ЦБ014840,2022-07,1.0,8.0
ЦБ014840,2022-08,1.0,11.0
ЦБ014840,2022-09,1.0,6.0
ЦБ014840,2022-10,1.0,5.0
ЦБ014840,2022-12,3.0,20.0
ЦБ014840,2023-01,3.0,6.0
ЦБ014840,2023-02,2.0,4.0
ЦБ014840,2023-03,6.0,6.0
ЦБ014840,2023-04,5.0,15.0
ЦБ014840,2023-05,5.0,19.0
ЦБ014840,2023-06,1.0,8.0
ЦБ014840,2023-07,1.0,7.0
ЦБ014840,2023-08,1.0,3.0
ЦБ014840,2023-09,4.0,5.0
ЦБ014840,2023-10,1.0,9.0
ЦБ014840,2023-11,1.0,8.0
ЦБ014840,2024-01,4.0,6.0
ЦБ014840,2024-02,2.0,8.0
ЦБ014840,2024-03,1.0,12.0
ЦБ014840,2024-04,4.0,11.0
ЦБ014840,2024-05,5.0,14.0
ЦБ014840,2024-06,3.0,9.0
ЦБ014840,2024-07,3.0,4.0
ЦБ014840,2024-08,1.0,
ЦБ014842,2022-08,1.0,2.0
ЦБ014842,2022-10,1.0,2.0
ЦБ014842,2023-08,1.0,0.0
ЦБ014843,2023-06,1.0,1.0
ЦБ014850,2022-04,1.0,0.0
ЦБ014852,2023-04,1.0,3.0
ЦБ014852,2023-08,1.0,2.0
ЦБ014852,2024-03,2.0,1.0
ЦБ014852,2024-06,1.0,0.0
ЦБ014856,2022-08,1.0,3.0
ЦБ014856,2022-10,1.0,2.0
ЦБ014856,2023-02,1.0,1.0
ЦБ014856,2023-06,1.0,0.0
ЦБ014872,2023-03,1.0,0.0
ЦБ014879,2023-01,1.0,4.0
ЦБ014891,2022-10,1.0,6.0
ЦБ014891,2023-04,1.0,4.0
ЦБ014891,2023-06,1.0,4.0
ЦБ014894,2022-01,0.0,2.0
ЦБ014894,2023-11,2.0,4.0
ЦБ014897,2022-07,0.0,1.0
ЦБ014897,2023-07,1.0,2.0
ЦБ014897,2023-11,1.0,2.0
ЦБ014898,2022-07,1.0,2.0
ЦБ014898,2023-07,1.0,2.0
ЦБ014898,2023-11,1.0,2.0
ЦБ014907,2023-07,1.0,0.0
ЦБ014907,2024-03,1.0,2.0
ЦБ014917,2022-01,1.0,3.0
ЦБ014917,2022-02,2.0,3.0
ЦБ014917,2022-03,1.0,1.0
ЦБ014917,2022-07,1.0,1.0
ЦБ014917,2022-11,1.0,2.0
ЦБ014917,2023-09,1.0,1.0
ЦБ014917,2024-01,1.0,1.0
ЦБ014917,2024-05,2.0,3.0
ЦБ014917,2024-06,2.0,2.0
ЦБ014917,2024-07,1.0,2.0
ЦБ014918,2023-05,1.0,1.0
ЦБ014918,2023-07,1.0,0.0
ЦБ014919,2023-11,1.0,0.0
ЦБ014920,2022-04,1.0,1.0
ЦБ014920,2023-11,1.0,0.0
ЦБ014920,2024-03,1.0,1.0
ЦБ014921,2022-04,1.0,2.0
ЦБ014921,2023-11,1.0,0.0
ЦБ014921,2024-03,1.0,1.0
ЦБ014930,2022-04,1.0,0.0
ЦБ014930,2022-10,2.0,5.0
ЦБ014930,2023-02,2.0,3.0
ЦБ014930,2023-03,1.0,1.0
ЦБ014930,2023-09,1.0,0.0
ЦБ014941,2022-05,1.0,3.0
ЦБ014941,2023-05,1.0,1.0
ЦБ014941,2023-08,1.0,6.0
ЦБ014941,2023-09,2.0,1.0
ЦБ014941,2023-10,1.0,1.0
ЦБ014941,2024-01,1.0,0.0
ЦБ014942,2022-03,1.0,1.0
ЦБ014942,2022-05,1.0,0.0
ЦБ014945,2022-09,1.0,0.0
ЦБ014955,2022-02,2.0,2.0
ЦБ014955,2022-03,2.0,4.0
ЦБ014955,2022-05,2.0,6.0
ЦБ014955,2022-08,1.0,2.0
ЦБ014955,2022-09,1.0,2.0
ЦБ014955,2022-11,2.0,4.0
ЦБ014955,2023-01,1.0,3.0
ЦБ014955,2023-03,2.0,6.0
ЦБ014955,2023-05,2.0,5.0
ЦБ014955,2023-07,1.0,2.0
ЦБ014955,2024-02,1.0,1.0
ЦБ014955,2024-03,2.0,6.0
ЦБ014955,2024-06,1.0,2.0
ЦБ014955,2024-07,1.0,2.0
ЦБ014961,2022-09,1.0,0.0
ЦБ014961,2023-01,0.0,1.0
ЦБ014961,2023-05,1.0,2.0
ЦБ014961,2024-07,1.0,2.0
ЦБ014963,2022-05,5.0,9.0
ЦБ014963,2022-11,4.0,7.0
ЦБ014963,2024-02,4.0,0.0
ЦБ014964,2022-03,2.0,4.0
ЦБ014964,2023-06,1.0,3.0
ЦБ014982,2023-05,1.0,1.0
ЦБ014991,2023-05,1.0,0.0
ЦБ014993,2022-05,1.0,1.0
ЦБ014993,2023-09,1.0,0.0
ЦБ014994,2022-02,1.0,2.0
ЦБ014994,2023-06,1.0,2.0
ЦБ014994,2023-09,1.0,2.0
ЦБ014996,2024-05,1.0,2.0
ЦБ014996,2024-06,1.0,2.0
ЦБ015010,2022-02,6.0,19.0
ЦБ015012,2022-05,1.0,2.0
ЦБ015017,2022-04,2.0,5.0
ЦБ015021,2022-05,1.0,0.0
ЦБ015033,2023-04,1.0,1.0
ЦБ015035,2023-12,2.0,0.0
ЦБ015035,2024-01,2.0,0.0
ЦБ015037,2022-01,1.0,4.0
ЦБ015037,2022-08,1.0,1.0
ЦБ015037,2022-09,1.0,2.0
ЦБ015037,2023-01,1.0,2.0
ЦБ015037,2023-03,1.0,2.0
ЦБ015037,2023-04,1.0,5.0
ЦБ015037,2023-06,1.0,2.0
ЦБ015037,2023-07,1.0,0.0
ЦБ015037,2023-08,1.0,6.0
ЦБ015037,2023-11,1.0,5.0
ЦБ015037,2024-06,1.0,3.0
ЦБ015037,2024-07,1.0,3.0
ЦБ015041,2022-03,4.0,4.0
ЦБ015041,2022-06,8.0,8.0
ЦБ015041,2023-03,4.0,8.0
ЦБ015041,2023-10,2.0,2.0
ЦБ015041,2024-06,2.0,6.0
ЦБ015041,2024-07,2.0,8.0
ЦБ015042,2022-03,1.0,2.0
ЦБ015042,2022-06,1.0,2.0
ЦБ015042,2022-12,1.0,1.0
ЦБ015042,2023-08,1.0,0.0
ЦБ015044,2022-03,2.0,0.0
ЦБ015047,2022-02,1.0,1.0
ЦБ015047,2023-02,1.0,2.0
ЦБ015047,2023-06,1.0,2.0
ЦБ015047,2023-08,1.0,1.0
ЦБ015047,2023-09,1.0,2.0
ЦБ015047,2023-11,2.0,1.0
ЦБ015047,2024-03,1.0,3.0
ЦБ015047,2024-05,1.0,4.0
ЦБ015047,2024-06,1.0,5.0
ЦБ015048,2023-04,2.0,4.0
ЦБ015048,2024-02,1.0,2.0
ЦБ015048,2024-04,1.0,2.0
ЦБ015049,2022-07,2.0,6.0
ЦБ015049,2023-03,1.0,3.0
ЦБ015049,2023-04,2.0,3.0
ЦБ015049,2023-05,4.0,6.0
ЦБ015049,2023-06,1.0,2.0
ЦБ015049,2023-09,2.0,4.0
ЦБ015049,2024-07,1.0,3.0
ЦБ015052,2022-03,1.0,0.0
ЦБ015063,2023-05,1.0,1.0
ЦБ015064,2022-01,1.0,1.0
ЦБ015064,2022-05,1.0,2.0
ЦБ015064,2022-10,1.0,1.0
ЦБ015064,2023-03,1.0,4.0
ЦБ015064,2023-06,1.0,1.0
ЦБ015064,2023-12,1.0,0.0
ЦБ015065,2022-01,1.0,1.0
ЦБ015065,2022-05,1.0,2.0
ЦБ015065,2022-10,1.0,1.0
ЦБ015065,2023-03,1.0,3.0
ЦБ015065,2023-06,1.0,1.0
ЦБ015065,2023-10,1.0,0.0
ЦБ015066,2023-01,1.0,1.0
ЦБ015076,2022-05,1.0,0.0
ЦБ015078,2023-03,1.0,2.0
ЦБ015078,2023-11,1.0,0.0
ЦБ015079,2023-11,1.0,0.0
ЦБ015081,2022-06,4.0,8.0
ЦБ015081,2022-11,4.0,8.0
ЦБ015081,2023-01,4.0,4.0
ЦБ015081,2023-03,1.0,5.0
ЦБ015081,2023-04,4.0,8.0
ЦБ015081,2023-11,3.0,6.0
ЦБ015081,2024-05,1.0,4.0
ЦБ015082,2022-08,2.0,2.0
ЦБ015082,2022-10,2.0,4.0
ЦБ015082,2023-03,2.0,2.0
ЦБ015082,2023-05,2.0,2.0
ЦБ015082,2023-10,4.0,6.0
ЦБ015082,2024-04,4.0,8.0
ЦБ015085,2022-01,2.0,14.0
ЦБ015085,2022-04,2.0,12.0
ЦБ015085,2022-07,2.0,9.0
ЦБ015085,2022-08,1.0,9.0
ЦБ015085,2022-12,1.0,7.0
ЦБ015085,2023-01,1.0,6.0
ЦБ015085,2023-02,1.0,6.0
ЦБ015085,2023-04,1.0,4.0
ЦБ015085,2023-05,1.0,3.0
ЦБ015085,2023-06,1.0,3.0
ЦБ015085,2023-10,1.0,2.0
ЦБ015085,2024-02,1.0,1.0
ЦБ015085,2024-03,1.0,2.0
ЦБ015085,2024-04,1.0,2.0
ЦБ015085,2024-06,1.0,0.0
ЦБ015088,2022-04,1.0,0.0
ЦБ015090,2022-07,1.0,3.0
ЦБ015090,2022-10,2.0,1.0
ЦБ015090,2023-10,1.0,1.0
ЦБ015090,2023-12,1.0,0.0
ЦБ015098,2022-02,3.0,5.0
ЦБ015098,2022-03,2.0,7.0
ЦБ015098,2022-04,5.0,17.0
ЦБ015098,2022-05,3.0,14.0
ЦБ015098,2022-06,2.0,6.0
ЦБ015098,2022-07,2.0,5.0
ЦБ015098,2022-08,1.0,5.0
ЦБ015098,2022-10,9.0,24.0
ЦБ015098,2022-12,1.0,9.0
ЦБ015098,2023-02,3.0,14.0
ЦБ015098,2023-03,4.0,23.0
ЦБ015098,2023-04,3.0,8.0
ЦБ015098,2023-05,3.0,7.0
ЦБ015098,2023-06,1.0,7.0
ЦБ015098,2023-11,3.0,4.0
ЦБ015098,2023-12,3.0,7.0
ЦБ015098,2024-01,2.0,6.0
ЦБ015098,2024-04,2.0,3.0
ЦБ015098,2024-05,1.0,5.0
ЦБ015098,2024-06,3.0,8.0
ЦБ015098,2024-07,1.0,8.0
ЦБ015102,2022-05,1.0,0.0
ЦБ015104,2022-07,1.0,0.0
ЦБ015104,2023-05,1.0,0.0
ЦБ015105,2023-04,2.0,2.0
ЦБ015105,2023-10,1.0,1.0
ЦБ015105,2023-11,1.0,0.0
ЦБ015106,2022-02,1.0,1.0
ЦБ015106,2023-01,1.0,1.0
ЦБ015106,2024-05,1.0,2.0
ЦБ015106,2024-06,1.0,4.0
ЦБ015107,2023-01,1.0,0.0
ЦБ015107,2023-02,1.0,1.0
ЦБ015107,2023-07,1.0,1.0
ЦБ015107,2023-12,1.0,2.0
ЦБ015107,2024-07,0.0,2.0
ЦБ015113,2023-08,1.0,1.0
ЦБ015113,2024-03,1.0,0.0
ЦБ015117,2022-06,2.0,4.0
ЦБ015117,2022-08,1.0,3.0
ЦБ015117,2022-10,2.0,4.0
ЦБ015117,2023-09,1.0,1.0
ЦБ015125,2022-05,1.0,0.0
ЦБ015126,2022-05,1.0,0.0
ЦБ015128,2023-04,1.0,2.0
ЦБ015128,2024-06,2.0,0.0
ЦБ015137,2023-05,1.0,0.0
ЦБ015137,2023-06,2.0,0.0
ЦБ015138,2022-05,1.0,7.0
ЦБ015138,2022-07,1.0,4.0
ЦБ015138,2022-08,2.0,4.0
ЦБ015138,2023-04,1.0,3.0
ЦБ015138,2023-08,3.0,0.0
ЦБ015138,2024-04,1.0,1.0
ЦБ015138,2024-07,4.0,4.0
ЦБ015139,2022-12,2.0,0.0
ЦБ015144,2023-12,1.0,1.0
ЦБ015144,2024-04,1.0,2.0
ЦБ015145,2022-06,1.0,3.0
ЦБ015145,2022-07,1.0,4.0
ЦБ015146,2022-10,1.0,1.0
ЦБ015146,2024-02,1.0,1.0
ЦБ015151,2022-07,2.0,2.0
ЦБ015151,2023-11,2.0,4.0
ЦБ015152,2022-02,1.0,2.0
ЦБ015152,2023-09,1.0,1.0
ЦБ015153,2023-09,1.0,2.0
ЦБ015154,2023-03,2.0,2.0
ЦБ015154,2023-07,2.0,0.0
ЦБ015156,2022-03,1.0,2.0
ЦБ015156,2022-05,2.0,6.0
ЦБ015156,2022-06,1.0,7.0
ЦБ015156,2023-03,1.0,3.0
ЦБ015156,2023-07,1.0,2.0
ЦБ015156,2023-10,3.0,5.0
ЦБ015156,2023-12,1.0,3.0
ЦБ015156,2024-05,1.0,4.0
ЦБ015156,2024-06,1.0,8.0
ЦБ015157,2022-02,1.0,2.0
ЦБ015157,2022-04,1.0,2.0
ЦБ015157,2023-03,2.0,3.0
ЦБ015157,2023-04,1.0,9.0
ЦБ015157,2023-06,2.0,3.0
ЦБ015157,2023-12,2.0,3.0
ЦБ015157,2024-06,2.0,2.0
ЦБ015157,2024-07,2.0,0.0
ЦБ015160,2023-01,1.0,1.0
ЦБ015160,2023-05,1.0,3.0
ЦБ015160,2023-06,1.0,4.0
ЦБ015162,2022-01,2.0,10.0
ЦБ015162,2023-10,7.0,3.0
ЦБ015165,2022-02,1.0,2.0
ЦБ015165,2022-04,1.0,2.0
ЦБ015165,2022-06,1.0,1.0
ЦБ015165,2023-01,1.0,2.0
ЦБ015165,2023-03,1.0,0.0
ЦБ015165,2023-04,1.0,3.0
ЦБ015165,2023-06,1.0,2.0
ЦБ015165,2023-12,2.0,4.0
ЦБ015165,2024-06,2.0,2.0
ЦБ015165,2024-07,2.0,6.0
ЦБ015166,2022-06,1.0,0.0
ЦБ015166,2022-07,1.0,0.0
ЦБ015166,2023-04,1.0,2.0
ЦБ015166,2023-05,1.0,4.0
ЦБ015166,2024-02,1.0,1.0
ЦБ015167,2023-03,2.0,4.0
ЦБ015167,2023-06,1.0,3.0
ЦБ015170,2024-07,1.0,0.0
ЦБ015181,2022-04,1.0,12.0
ЦБ015200,2022-08,1.0,2.0
ЦБ015200,2022-10,1.0,0.0
ЦБ015200,2024-06,1.0,0.0
ЦБ015221,2022-05,1.0,2.0
ЦБ015221,2022-06,1.0,3.0
ЦБ015221,2022-09,1.0,3.0
ЦБ015221,2022-12,1.0,2.0
ЦБ015221,2023-01,2.0,3.0
ЦБ015221,2023-05,3.0,5.0
ЦБ015221,2023-06,1.0,4.0
ЦБ015221,2023-07,2.0,3.0
ЦБ015221,2023-10,1.0,4.0
ЦБ015221,2023-11,1.0,6.0
ЦБ015221,2023-12,1.0,3.0
ЦБ015221,2024-01,4.0,6.0
ЦБ015221,2024-02,3.0,12.0
ЦБ015221,2024-03,2.0,18.0
ЦБ015221,2024-04,2.0,3.0
ЦБ015221,2024-05,5.0,11.0
ЦБ015221,2024-06,2.0,19.0
ЦБ015221,2024-07,2.0,9.0
ЦБ015222,2023-09,1.0,0.0
ЦБ015230,2023-01,1.0,4.0
ЦБ015230,2023-05,4.0,8.0
ЦБ015230,2024-01,0.0,4.0
ЦБ015230,2024-05,1.0,3.0
ЦБ015243,2023-04,1.0,0.0
ЦБ015249,2022-08,1.0,1.0
ЦБ015249,2022-10,1.0,1.0
ЦБ015249,2022-11,1.0,2.0
ЦБ015249,2023-02,1.0,2.0
ЦБ015249,2023-05,0.0,3.0
ЦБ015252,2023-10,1.0,0.0
ЦБ015260,2023-10,1.0,0.0
ЦБ015268,2022-07,1.0,2.0
ЦБ015268,2022-08,-1.0,2.0
ЦБ015268,2023-05,2.0,4.0
ЦБ015269,2023-06,1.0,2.0
ЦБ015269,2023-11,2.0,0.0
ЦБ015279,2022-05,4.0,8.0
ЦБ015279,2022-06,2.0,1.0
ЦБ015279,2022-07,6.0,5.0
ЦБ015279,2022-08,5.0,14.0
ЦБ015279,2022-10,4.0,10.0
ЦБ015279,2023-05,8.0,9.0
ЦБ015279,2023-06,3.0,15.0
ЦБ015279,2023-07,2.0,4.0
ЦБ015279,2023-08,3.0,8.0
ЦБ015279,2023-10,2.0,6.0
ЦБ015279,2024-02,2.0,6.0
ЦБ015279,2024-03,2.0,10.0
ЦБ015279,2024-04,2.0,8.0
ЦБ015279,2024-05,4.0,11.0
ЦБ015279,2024-06,5.0,11.0
ЦБ015279,2024-07,2.0,5.0
ЦБ015284,2022-04,1.0,3.0
ЦБ015284,2022-05,1.0,4.0
ЦБ015284,2022-08,1.0,1.0
ЦБ015284,2022-09,1.0,2.0
ЦБ015284,2022-12,1.0,2.0
ЦБ015284,2023-03,1.0,4.0
ЦБ015284,2024-01,1.0,1.0
ЦБ015284,2024-05,1.0,1.0
ЦБ015284,2024-06,0.0,2.0
ЦБ015284,2024-07,1.0,2.0
ЦБ015286,2022-06,1.0,4.0
ЦБ015286,2022-07,4.0,6.0
ЦБ015286,2022-08,4.0,8.0
ЦБ015286,2023-02,5.0,6.0
ЦБ015286,2023-03,1.0,11.0
ЦБ015286,2023-05,1.0,0.0
ЦБ015286,2023-06,4.0,7.0
ЦБ015286,2023-07,3.0,17.0
ЦБ015286,2023-09,4.0,3.0
ЦБ015286,2023-10,2.0,4.0
ЦБ015286,2024-02,3.0,5.0
ЦБ015286,2024-06,1.0,4.0
ЦБ015292,2022-06,1.0,2.0
ЦБ015296,2022-01,1.0,1.0
ЦБ015296,2022-06,1.0,2.0
ЦБ015296,2024-04,1.0,0.0
ЦБ015315,2023-06,1.0,0.0
ЦБ015320,2022-01,3.0,7.0
ЦБ015320,2022-04,1.0,5.0
ЦБ015320,2022-06,1.0,6.0
ЦБ015320,2022-07,1.0,4.0
ЦБ015320,2022-11,1.0,4.0
ЦБ015320,2022-12,1.0,6.0
ЦБ015320,2023-02,1.0,3.0
ЦБ015320,2023-04,2.0,3.0
ЦБ015320,2023-08,1.0,2.0
ЦБ015320,2023-10,1.0,2.0
ЦБ015320,2023-11,3.0,6.0
ЦБ015320,2024-01,2.0,5.0
ЦБ015320,2024-07,1.0,2.0
ЦБ015337,2022-08,1.0,1.0
ЦБ015337,2022-10,1.0,2.0
ЦБ015337,2023-01,1.0,1.0
ЦБ015337,2023-02,1.0,0.0
ЦБ015343,2024-06,0.0,1.0
ЦБ015346,2022-03,1.0,1.0
ЦБ015346,2023-06,1.0,3.0
ЦБ015346,2023-08,1.0,1.0
ЦБ015346,2023-10,1.0,2.0
ЦБ015346,2024-07,1.0,2.0
ЦБ015353,2022-03,1.0,0.0
ЦБ015361,2022-11,1.0,0.0
ЦБ015382,2022-06,2.0,2.0
ЦБ015389,2022-01,1.0,2.0
ЦБ015389,2022-04,1.0,3.0
ЦБ015389,2022-06,2.0,0.0
ЦБ015389,2023-01,1.0,2.0
ЦБ015389,2023-03,1.0,2.0
ЦБ015389,2023-05,0.0,2.0
ЦБ015389,2023-10,1.0,1.0
ЦБ015389,2024-07,1.0,2.0
ЦБ015392,2022-05,1.0,3.0
ЦБ015392,2022-07,1.0,3.0
ЦБ015392,2024-05,2.0,0.0
ЦБ015402,2022-09,1.0,0.0
ЦБ015434,2022-11,1.0,2.0
ЦБ015435,2023-12,1.0,2.0
ЦБ015439,2023-12,0.0,3.0
ЦБ015446,2022-01,1.0,2.0
ЦБ015446,2022-05,2.0,0.0
ЦБ015446,2023-01,1.0,19.0
ЦБ015446,2023-06,1.0,8.0
ЦБ015446,2023-09,1.0,6.0
ЦБ015446,2023-10,1.0,6.0
ЦБ015455,2023-03,1.0,0.0
ЦБ015506,2023-07,1.0,0.0
ЦБ015509,2023-12,1.0,1.0
ЦБ015509,2024-05,1.0,2.0
ЦБ015518,2023-04,1.0,0.0
ЦБ015526,2022-07,1.0,0.0
ЦБ015527,2022-01,1.0,2.0
ЦБ015527,2022-08,1.0,2.0
ЦБ015527,2023-01,1.0,1.0
ЦБ015527,2023-03,1.0,2.0
ЦБ015527,2023-10,2.0,1.0
ЦБ015528,2022-02,1.0,1.0
ЦБ015528,2022-07,1.0,2.0
ЦБ015528,2022-09,1.0,1.0
ЦБ015528,2023-06,1.0,2.0
ЦБ015528,2023-12,1.0,2.0
ЦБ015528,2024-04,1.0,2.0
ЦБ015538,2022-11,1.0,1.0
ЦБ015538,2024-04,1.0,0.0
ЦБ015539,2022-01,1.0,1.0
ЦБ015539,2022-02,1.0,3.0
ЦБ015539,2022-11,1.0,0.0
ЦБ015546,2023-04,2.0,4.0
ЦБ015546,2023-08,2.0,2.0
ЦБ015546,2024-04,2.0,4.0
ЦБ015548,2022-06,1.0,0.0
ЦБ015548,2022-09,1.0,4.0
ЦБ015548,2023-03,1.0,1.0
ЦБ015548,2023-05,1.0,5.0
ЦБ015548,2023-06,1.0,2.0
ЦБ015548,2023-08,2.0,4.0
ЦБ015548,2024-04,1.0,1.0
ЦБ015554,2022-02,2.0,4.0
ЦБ015554,2022-03,2.0,4.0
ЦБ015554,2022-06,1.0,3.0
ЦБ015554,2023-02,2.0,5.0
ЦБ015554,2023-06,2.0,5.0
ЦБ015554,2023-10,1.0,2.0
ЦБ015554,2024-05,1.0,2.0
ЦБ015555,2022-03,1.0,1.0
ЦБ015555,2022-11,1.0,4.0
ЦБ015555,2023-10,1.0,5.0
ЦБ015555,2024-02,1.0,2.0
ЦБ015555,2024-05,3.0,5.0
ЦБ015556,2023-07,2.0,0.0
ЦБ015559,2022-08,1.0,2.0
ЦБ015559,2023-05,1.0,2.0
ЦБ015559,2023-07,1.0,2.0
ЦБ015559,2023-12,1.0,4.0
ЦБ015559,2024-01,1.0,2.0
ЦБ015559,2024-07,2.0,4.0
ЦБ015564,2023-06,0.0,5.0
ЦБ015565,2022-11,1.0,1.0
ЦБ015565,2023-10,1.0,1.0
ЦБ015565,2024-02,1.0,1.0
ЦБ015566,2023-05,2.0,4.0
ЦБ015566,2023-07,2.0,2.0
ЦБ015566,2024-06,1.0,1.0
ЦБ015566,2024-07,2.0,0.0
ЦБ015570,2022-08,1.0,0.0
ЦБ015577,2023-04,3.0,8.0
ЦБ015577,2023-05,1.0,12.0
ЦБ015577,2023-10,4.0,4.0
ЦБ015584,2022-09,1.0,0.0
ЦБ015602,2022-09,1.0,2.0
ЦБ015614,2022-06,0.0,1.0
ЦБ015632,2023-07,2.0,0.0
ЦБ015633,2022-03,2.0,2.0
ЦБ015647,2023-07,1.0,0.0
ЦБ015658,2022-01,1.0,3.0
ЦБ015664,2023-12,1.0,0.0
ЦБ015666,2022-01,1.0,0.0
ЦБ015667,2023-11,1.0,1.0
ЦБ015668,2024-03,1.0,1.0
ЦБ015671,2022-01,2.0,4.0
ЦБ015671,2022-04,1.0,2.0
ЦБ015671,2022-10,1.0,1.0
ЦБ015671,2024-03,1.0,2.0
ЦБ015671,2024-05,0.0,1.0
ЦБ015672,2022-01,2.0,3.0
ЦБ015672,2022-04,1.0,2.0
ЦБ015672,2024-02,2.0,4.0
ЦБ015674,2022-02,1.0,4.0
ЦБ015674,2022-03,1.0,4.0
ЦБ015674,2023-01,1.0,3.0
ЦБ015674,2023-09,2.0,1.0
ЦБ015674,2023-11,1.0,1.0
ЦБ015674,2024-04,1.0,3.0
ЦБ015674,2024-06,1.0,1.0
ЦБ015675,2022-04,4.0,6.0
ЦБ015675,2022-06,2.0,10.0
ЦБ015675,2022-07,2.0,17.0
ЦБ015675,2022-08,3.0,6.0
ЦБ015675,2022-09,1.0,6.0
ЦБ015675,2022-10,3.0,13.0
ЦБ015675,2022-11,4.0,18.0
ЦБ015675,2023-05,1.0,3.0
ЦБ015675,2023-06,6.0,2.0
ЦБ015675,2023-07,1.0,2.0
